"","wildtypeIDs","sampleXplate","lhfc_G","lhfc_G4S"
"8357","55197r-41934n-79741n","SMART119X194",0,1.69009581545155
"8371","55197r-41934n-79741n","SMART136X194",0,2.01756613796175
"8381","55197r-41934n-79741n","SMART155X195",0,1.67709656090792
"8385","55197r-41934n-79741n","SMART164X194",2.28238238567653,2.93545134266906
"8389","55197r-41934n-79741n","SMART171X195",0,1.98787434815435
"8391","55197r-41934n-79741n","SMART173X195",0,1.6752256529721
"8395","55197r-41934n-79741n","SMART184X195",1.870262530716,2.34180580614733
"8399","55197r-41934n-79741n","SMART189X195",2.20717490818939,2.77633170851862
"8405","55197r-41934n-79741n","SMART204X194",0,1.73871024813824
"8409","55197r-41934n-79741n","SMART232X194",0,1.95727390770563
"8411","55197r-41934n-79741n","SMART235X195",0,1.7630170003624
"8413","55197r-41934n-79741n","SMART238X195",0,1.95018670582257
"8415","55197r-41934n-79741n","SMART240X195",0,1.74396880539171
"8425","55197r-41934n-79741n","SMART263X195",0,1.66392609771817
"8429","55197r-41934n-79741n","SMART267X195",1.83577635464483,2.53131302260216
"8435","55197r-41934n-79741n","SMART277X194",0,2.16447179086441
"8441","55197r-41934n-79741n","SMART298X195",0,2.17475172148416
"8445","55197r-41934n-79741n","SMART306X195",0,1.96150224381515
"8447","55197r-41934n-79741n","SMART307X195",0,1.8213182714696
"8457","55197r-41934n-79741n","SMART320X195",0,2.02683159140754
"8463","55197r-41934n-79741n","SMART325X195",0,1.85941811770187
"8465","55197r-41934n-79741n","SMART331X194",2.84665205053984,3.60766939868839
"8483","55197r-41934n-79741n","SMART370X195",0,2.46129678414887
"8489","55197r-41934n-79741n","SMART376X195",3.18593932462194,4.46544824281295
"8491","55197r-41934n-79741n","SMART384X194",1.97962120639763,2.66444656362008
"8495","55197r-41934n-79741n","SMART397X195",1.61740608208328,1.73165554515835
"8521","57885r-42999n-82055r","CSC024X194",2.41412646772695,3.56586400321739
"8523","57885r-42999n-82055r","CSC032X195",3.19129905709797,4.93209700976577
"8525","57885r-42999n-82055r","CSC034X195",3.74076007599093,4.89485026110255
"8527","57885r-42999n-82055r","CSC035X194",4.9847703279012,6.80418205405714
"8531","57885r-42999n-82055r","S3.0137.01X195",0,3.32251485962769
"8533","57885r-42999n-82055r","S3.0144.01X194",0,3.958906591327
"8535","57885r-42999n-82055r","S3.0149.01X195",2.81540871942271,4.0594079923412
"8537","57885r-42999n-82055r","S3.0153.01X194",3.24921102466427,5.2448110990249
"8539","57885r-42999n-82055r","S3.0154.01X195",0,2.43185742869818
"8542","57885r-42999n-82055r","S3.0169.01X194",2.43361335540045,4.13979582512602
"8544","57885r-42999n-82055r","S3.0171.01X194",2.54553127160443,3.92907675999397
"8546","57885r-42999n-82055r","S3.0195.01X194",2.72326716690707,4.72224185757393
"8547","57885r-42999n-82055r","S3.0495.01X194",3.15316328150282,5.3838526546543
"8549","57885r-42999n-82055r","S3.0500.01X195",2.65745841498615,3.90217466937333
"8551","57885r-42999n-82055r","S3.0521.01X195",2.86960199640978,4.05039267469292
"8553","57885r-42999n-82055r","S3.0586.01X195",3.78872478908365,5.40123490055472
"8555","57885r-42999n-82055r","S3.0598.01X195",3.0174937653355,4.44582269275396
"8557","57885r-42999n-82055r","S3.0613.01X195",2.94496515650034,4.5111891225172
"8559","57885r-42999n-82055r","S3.0616.01X194",2.73954886816158,4.51688527112052
"8561","57885r-42999n-82055r","S3.0617.01X194",0,3.58296322852239
"8563","57885r-42999n-82055r","S3.0630.01X195",2.75366071235426,3.95661388875602
"8565","57885r-42999n-82055r","S3.0631.01X195",4.58067255438769,5.92620576664593
"8567","57885r-42999n-82055r","S3.0633.01X194",0,3.91022138348152
"8570","57885r-42999n-82055r","S3.0639.01X195",2.34755845863678,3.79278891750445
"8572","57885r-42999n-82055r","S3.0646.01X194",0,1.62924053973028
"8574","57885r-42999n-82055r","S3.0652.01X195",3.69087745677661,4.98100048896656
"8576","57885r-42999n-82055r","S3.0657.01X194",3.37895177271484,5.04374764554646
"8578","57885r-42999n-82055r","S3.0662.01X195",3.8478044331015,5.00970152493616
"8580","57885r-42999n-82055r","S3.0665.01X194",3.08648663682246,5.04638846380207
"8582","57885r-42999n-82055r","S3.0677.01X194",2.68375750853317,4.26394667994139
"8584","57885r-42999n-82055r","S3.0693.01.2X194",3.57990129154419,5.53863263637057
"8586","57885r-42999n-82055r","S3.0693.01X195",4.3810261343403,5.82823948600502
"8588","57885r-42999n-82055r","S3.0698.01X194",0,4.47676847118357
"8590","57885r-42999n-82055r","S3.0700.01X194",2.74919214443339,4.64822967544854
"8592","57885r-42999n-82055r","S3.0701.01.2X194",3.27032910645712,5.35436683239906
"8594","57885r-42999n-82055r","S3.0701.01X194",2.56263899832835,4.18235543954481
"8596","57885r-42999n-82055r","S3.0710.01X194",3.54616315191234,5.40721661350403
"8598","57885r-42999n-82055r","S3.0719.01X195",2.53051716104005,3.41147769106971
"8600","57885r-42999n-82055r","S3.0720.01X195",0,3.55905546627774
"8602","57885r-42999n-82055r","S3.0723.01X195",2.71866038021423,3.91202300542815
"8604","57885r-42999n-82055r","S3.0736.01X195",4.14693701234127,5.25723492144681
"8606","57885r-42999n-82055r","S3.0748.01X194",3.34462703017376,5.27346099054917
"8610","57885r-42999n-82055r","S3.0906.01X194",0,2.6616571615325
"8612","57885r-42999n-82055r","SMART003X194",0,4.43521188817754
"8614","57885r-42999n-82055r","SMART008X195",2.6049094421827,4.13788286423658
"8616","57885r-42999n-82055r","SMART014X194",4.45852460564661,6.39985869472203
"8618","57885r-42999n-82055r","SMART015X195",3.14285833844428,4.77634653167705
"8620","57885r-42999n-82055r","SMART019X195",5.41405386503063,6.95787788838535
"8622","57885r-42999n-82055r","SMART020X195",3.62806731471718,4.82398437914107
"8624","57885r-42999n-82055r","SMART023X195",0,4.01548171379638
"8626","57885r-42999n-82055r","SMART025X195",3.01700440882953,4.33716001333377
"8628","57885r-42999n-82055r","SMART027X195",5.30643433464998,7.04358777204314
"8630","57885r-42999n-82055r","SMART028X194",3.08053287524646,4.99342131336157
"8632","57885r-42999n-82055r","SMART029X195",5.12930682381375,6.7273478890014
"8634","57885r-42999n-82055r","SMART030X194",0,4.19509446532224
"8636","57885r-42999n-82055r","SMART036X194",4.11643215868611,5.94027651033855
"8638","57885r-42999n-82055r","SMART039X195",2.64262239577975,3.89832967829614
"8640","57885r-42999n-82055r","SMART040X195",5.46366229913487,7.0221637382662
"8642","57885r-42999n-82055r","SMART041X195",3.98490165084072,5.78253203888774
"8644","57885r-42999n-82055r","SMART048X194",4.79272800957729,7.15197123931368
"8646","57885r-42999n-82055r","SMART050X194",3.63758615972639,5.69427071428361
"8648","57885r-42999n-82055r","SMART051X194",0,4.45376573182886
"8650","57885r-42999n-82055r","SMART053X195",4.25603815122009,5.76006828566679
"8652","57885r-42999n-82055r","SMART057X195",4.20558774103808,5.85896119729489
"8654","57885r-42999n-82055r","SMART062X195",4.90096922654182,6.20877109622156
"8656","57885r-42999n-82055r","SMART066X194",2.96527306606928,5.09913445267867
"8658","57885r-42999n-82055r","SMART070X195",3.87618855241893,4.91015175551793
"8660","57885r-42999n-82055r","SMART073X195",2.63834278867739,3.74289404242017
"8662","57885r-42999n-82055r","SMART077X195",2.9882040071332,4.56466064264988
"8664","57885r-42999n-82055r","SMART078X194",3.92296294546648,5.85804743366763
"8666","57885r-42999n-82055r","SMART079X195",4.34107442334245,5.8024204445532
"8668","57885r-42999n-82055r","SMART080X195",3.07315617051879,4.53173890790221
"8670","57885r-42999n-82055r","SMART081X194",3.72785975375482,5.88042124831466
"8672","57885r-42999n-82055r","SMART084X195",4.02873880512411,5.62188527068913
"8674","57885r-42999n-82055r","SMART087X194",2.69124308278583,4.3810261343403
"8676","57885r-42999n-82055r","SMART088X194",5.03526286392099,7.24609006569382
"8678","57885r-42999n-82055r","SMART091X195",4.04164677322165,5.54110667010908
"8680","57885r-42999n-82055r","SMART093X195",4.50402300398313,6.01102204632351
"8682","57885r-42999n-82055r","SMART094X194",4.19629928474509,6.12181275376748
"8684","57885r-42999n-82055r","SMART095X195",0,2.87638551592142
"8686","57885r-42999n-82055r","SMART096X194",4.32174570378895,6.00844456714267
"8688","57885r-42999n-82055r","SMART097X195",4.81696963560164,6.27504446722602
"8690","57885r-42999n-82055r","SMART098X194",4.60236625865536,6.54251518723822
"8692","57885r-42999n-82055r","SMART100X195",4.0800765904244,5.5891569488149
"8694","57885r-42999n-82055r","SMART102X194",4.91749608935263,6.684799210092
"8696","57885r-42999n-82055r","SMART103X195",4.58568150940423,5.92511104655796
"8698","57885r-42999n-82055r","SMART104X194",3.45757771509826,5.35564243316731
"8700","57885r-42999n-82055r","SMART106X195",4.37311201728431,5.6844637302698
"8702","57885r-42999n-82055r","SMART108X195",5.35048278052872,6.82532973460681
"8704","57885r-42999n-82055r","SMART110X195",2.79850010402428,4.1174098351531
"8706","57885r-42999n-82055r","SMART115X195",4.82301974884119,6.26046061860428
"8708","57885r-42999n-82055r","SMART116X194",4.05577696907284,6.06923544540644
"8710","57885r-42999n-82055r","SMART118X195",4.56923207918246,5.95412606145261
"8712","57885r-42999n-82055r","SMART119X194",4.78189276438156,6.83502328281604
"8714","57885r-42999n-82055r","SMART120X194",3.38540669575583,5.0705380868293
"8716","57885r-42999n-82055r","SMART122X195",2.96938829821439,4.29674104039152
"8718","57885r-42999n-82055r","SMART125X195",0,3.75957088223647
"8720","57885r-42999n-82055r","SMART127X194",3.39618483983861,5.39299098015072
"8722","57885r-42999n-82055r","SMART128X195",3.61979729292649,5.07891680151266
"8724","57885r-42999n-82055r","SMART129X195",4.88067845750816,6.20989701869207
"8726","57885r-42999n-82055r","SMART136X194",0,4.8495271337015
"8728","57885r-42999n-82055r","SMART137X194",4.48953484238917,6.25866326061836
"8730","57885r-42999n-82055r","SMART147X195",4.63210418722817,6.23943728705149
"8732","57885r-42999n-82055r","SMART150X194",3.53950899745967,5.49774183124165
"8734","57885r-42999n-82055r","SMART151X195",3.27260614728917,4.60015764416455
"8736","57885r-42999n-82055r","SMART155X195",2.94811641961233,4.20752442693206
"8738","57885r-42999n-82055r","SMART160X194",3.14501397626975,5.13585725884964
"8740","57885r-42999n-82055r","SMART164X194",4.93497740349052,6.66877447786005
"8742","57885r-42999n-82055r","SMART170X194",3.91581580366684,5.95417796232197
"8744","57885r-42999n-82055r","SMART171X195",4.44558811616363,5.97067493290043
"8746","57885r-42999n-82055r","SMART173X195",2.46470394247048,3.74832691275736
"8748","57885r-42999n-82055r","SMART178X194",2.50470927708418,4.91007803910494
"8750","57885r-42999n-82055r","SMART184X195",4.26211633800132,5.81365280579186
"8752","57885r-42999n-82055r","SMART188X194",4.21862496273244,6.48803403332577
"8754","57885r-42999n-82055r","SMART189X195",0,3.41114771251532
"8756","57885r-42999n-82055r","SMART198X194",5.10455056206934,6.97547000065018
"8758","57885r-42999n-82055r","SMART203X194",3.32287541488669,5.5107234773195
"8760","57885r-42999n-82055r","SMART204X194",3.50013732951706,4.95737515445537
"8762","57885r-42999n-82055r","SMART215X194",4.0095126267054,5.89671421056217
"8764","57885r-42999n-82055r","SMART232X194",0,4.2112383136936
"8766","57885r-42999n-82055r","SMART235X195",5.08926161455145,6.57902896509286
"8768","57885r-42999n-82055r","SMART238X195",0,3.75957088223647
"8770","57885r-42999n-82055r","SMART240X195",4.50191855617762,5.61389423619333
"8772","57885r-42999n-82055r","SMART241X194",0,4.13468644150548
"8774","57885r-42999n-82055r","SMART242X194",4.52482743330555,6.45053361130094
"8776","57885r-42999n-82055r","SMART247X194",3.41674259299762,5.50345986675269
"8778","57885r-42999n-82055r","SMART258X194",4.73505744682251,7.14205239736643
"8780","57885r-42999n-82055r","SMART263X195",4.20499108230916,5.60837228985154
"8782","57885r-42999n-82055r","SMART266X195",0,3.46573590279973
"8784","57885r-42999n-82055r","SMART267X195",4.29755747804743,5.67754116345097
"8786","57885r-42999n-82055r","SMART269X195",3.52929738428947,4.98770778945255
"8788","57885r-42999n-82055r","SMART271X194",4.30000279919529,6.67487699857103
"8790","57885r-42999n-82055r","SMART277X194",3.40219688199524,5.13509230544507
"8792","57885r-42999n-82055r","SMART290X194",0,4.29646874631224
"8794","57885r-42999n-82055r","SMART291X195",4.14883274750617,5.5141945818702
"8796","57885r-42999n-82055r","SMART298X195",0,3.82994489439254
"8798","57885r-42999n-82055r","SMART303X195",4.9766647745251,6.59879509123694
"8800","57885r-42999n-82055r","SMART306X195",3.70770120835452,4.93971198909236
"8802","57885r-42999n-82055r","SMART307X195",2.59525470695687,4.24749474171578
"8804","57885r-42999n-82055r","SMART308X195",4.84921380141004,6.24084098759195
"8806","57885r-42999n-82055r","SMART309X194",3.38167471517329,5.23644196282995
"8808","57885r-42999n-82055r","SMART310X194",3.12851338478781,4.97838754654614
"8810","57885r-42999n-82055r","SMART315X194",2.52892353520477,4.19192489056096
"8812","57885r-42999n-82055r","SMART320X195",4.95152202960375,6.39802905065945
"8814","57885r-42999n-82055r","SMART321X194",0,4.33401741548752
"8816","57885r-42999n-82055r","SMART323X194",2.60564826748413,4.00896821148462
"8818","57885r-42999n-82055r","SMART325X195",3.94970407239583,5.23516455154277
"8820","57885r-42999n-82055r","SMART331X194",2.92584614608982,4.70862889435632
"8822","57885r-42999n-82055r","SMART332X194",3.2722270003652,4.92645626585365
"8824","57885r-42999n-82055r","SMART336X194",3.55134004009187,5.86021626049803
"8826","57885r-42999n-82055r","SMART341X194",4.73197903285179,7.09620800170633
"8828","57885r-42999n-82055r","SMART348X195",4.04760229966997,5.41991533829552
"8830","57885r-42999n-82055r","SMART351X195",4.80868229535307,6.16705516856264
"8832","57885r-42999n-82055r","SMART357X195",4.24333911489999,5.8375555047507
"8834","57885r-42999n-82055r","SMART360X195",3.92217133647996,5.12735109379222
"8836","57885r-42999n-82055r","SMART369X194",2.41143949790613,4.27165357719251
"8838","57885r-42999n-82055r","SMART370X195",5.03753684729376,6.41063530227226
"8840","57885r-42999n-82055r","SMART371X195",0,3.42946084693501
"8842","57885r-42999n-82055r","SMART372X194",5.16826562718776,7.05227112104019
"8844","57885r-42999n-82055r","SMART376X195",3.49559805708364,4.84552477403266
"8846","57885r-42999n-82055r","SMART384X194",0,2.84665205053984
"8848","57885r-42999n-82055r","SMART391X195",2.92691795755363,4.16355963124357
"8850","57885r-42999n-82055r","SMART397X195",3.86890671435452,5.34520095244689
"8852","57885r-42999n-82055r","SO.0386.01X194",2.77757626375082,4.66805108402729
"8854","57885r-42999n-82055r","SO.0437.01X194",3.33434507467431,5.22649907875756
"8856","57885r-42999n-82055r","SO.0456.01X195",3.09512501743203,4.40378812645539
"8858","57885r-42999n-82055r","SO.0458.01X194",2.43009841329301,3.49438409638827
"8860","57885r-42999n-82055r","SO.0479.01X195",3.57878553131686,4.78356738588989
"8862","57885r-42999n-82055r","SO.0491.01X194",3.88238820029846,6.34125837034568
"8864","57885r-42999n-82055r","SO.0665.01X194",3.52812367523454,4.9801073557273
"8866","57885r-42999n-82055r","SO.0679.02X194",0,3.7374314946961
"8868","57885r-42999n-82055r","SO.0739.01X194",2.63188884013665,4.23598878995717
"8870","57885r-42999n-82055r","SO.0746.01X194",0,2.82553689655788
"8872","57885r-42999n-82055r","SO.0749.01X194",0,3.33861250647053
"8874","57885r-42999n-82055r","SO.0761.01X194",3.58656983528937,5.83624246019574
"8880","65696n-89067n-8452n","CSC034X195",1.66203036255327,0
"8882","65696n-89067n-8452n","CSC035X194",1.71199450075919,0
"8933","65696n-89067n-8452n","S3.0662.01X195",0,1.89311196348834
"8941","65696n-89067n-8452n","S3.0693.01X195",1.80170980008122,0
"8983","65696n-89067n-8452n","SMART027X195",1.79009141212736,1.75958057086382
"8987","65696n-89067n-8452n","SMART029X195",1.66770682055808,0
"8995","65696n-89067n-8452n","SMART040X195",1.92424865227413,0
"8997","65696n-89067n-8452n","SMART041X195",1.6752256529721,0
"9007","65696n-89067n-8452n","SMART057X195",1.61342993370364,1.79175946922805
"9031","65696n-89067n-8452n","SMART088X194",2.07944154167984,0
"9043","65696n-89067n-8452n","SMART097X195",1.7404661748405,0
"9049","65696n-89067n-8452n","SMART102X194",1.62924053973028,0
"9061","65696n-89067n-8452n","SMART115X195",1.67147330335355,1.83896107071235
"9067","65696n-89067n-8452n","SMART119X194",1.68639895357023,0
"9081","65696n-89067n-8452n","SMART136X194",1.9154509415706,0
"9089","65696n-89067n-8452n","SMART151X195",1.79009141212736,0
"9095","65696n-89067n-8452n","SMART164X194",1.74221902366792,0
"9099","65696n-89067n-8452n","SMART171X195",1.80500469597808,0
"9105","65696n-89067n-8452n","SMART184X195",0,1.80335860507141
"9107","65696n-89067n-8452n","SMART188X194",1.64287268852034,0
"9109","65696n-89067n-8452n","SMART189X195",1.63705307946707,0
"9111","65696n-89067n-8452n","SMART198X194",1.90210752639692,0
"9131","65696n-89067n-8452n","SMART247X194",1.69009581545155,0
"9133","65696n-89067n-8452n","SMART258X194",0,2.1701959049483
"9135","65696n-89067n-8452n","SMART263X195",1.69927861643389,0
"9139","65696n-89067n-8452n","SMART267X195",1.90210752639692,0
"9141","65696n-89067n-8452n","SMART269X195",0,2.00012773496011
"9143","65696n-89067n-8452n","SMART271X194",1.66013102674962,0
"9145","65696n-89067n-8452n","SMART277X194",1.6752256529721,0
"9153","65696n-89067n-8452n","SMART303X195",1.85002837735203,0
"9167","65696n-89067n-8452n","SMART320X195",1.70474809223843,0
"9173","65696n-89067n-8452n","SMART325X195",1.84213567655312,0
"9177","65696n-89067n-8452n","SMART332X194",0,2.13888900032326
"9181","65696n-89067n-8452n","SMART341X194",1.62727783056243,0
"9187","65696n-89067n-8452n","SMART357X195",1.69193913394584,0
"9201","65696n-89067n-8452n","SMART384X194",1.95727390770563,0
"9205","65696n-89067n-8452n","SMART397X195",1.80335860507141,0
"9231","68180n-63940r-64023n","CSC024X194",3.48185528467961,3.39986315864902
"9233","68180n-63940r-64023n","CSC032X195",3.86136109062592,3.62859852322901
"9235","68180n-63940r-64023n","CSC034X195",4.32770243594328,4.2312037449393
